id,role,description,company,location,Stipend,Duration,Skills,Perks
5f9fc2d4fb43357b9094a394,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Excel, English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Certificate, Letter of recommendation, Informal dress code.",Joblogy,"[""Mumbai"", ""400001""]",10000 /month +  Incentives,3 Months,"[""MS-Excel"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Hindi Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2d5fb43357b9094a395,Video Making/Editing,"The Video Making/Editing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Video Editing, Certificate, Letter of recommendation, Flexible work hours.",Cook With Parul,"[""Bangalore"", ""560001""]",7000-9000 /month,6 Months,"[""Social Media Marketing"", ""Video Editing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2d6fb43357b9094a396,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Techkit,"[""Ahmedabad"", ""380001""]",10000 /month,2 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2d7fb43357b9094a397,Social Media Marketing,The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing.,Lugano Technology Services,"[""Bangalore"", ""560001""]",2000-5000 /month,3 Months,"[""Digital Marketing""]",Internship
5f9fc2d8fb43357b9094a398,Human Resources (HR),"The Human Resources (HR) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Lugano Technology Services,"[""Bangalore"", ""560001""]",3000-5000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2d9fb43357b9094a399,Data Engineering,"The Data Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: JavaScript, SQL, PostgreSQL, Hibernate (Java), Certificate, Letter of recommendation, Free snacks & beverages, Job offer.",NUNAM (IMBUO EXPLORATION),"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""JavaScript"", ""SQL"", ""PostgreSQL"", ""Hibernate (Java)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2dafb43357b9094a39a,Project Management,The Project Management Intern will gain essential experience in key areas relevant to this role.,Evineon Technologies,"[""Bangalore"", ""560001""]",10000-15000 /month,3 Months,"[""General Skills""]",Internship
5f9fc2dafb43357b9094a39b,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Job offer.",Colorsmart Enterprises,"[""Chennai"", ""600001""]",2000 /month +  Incentives,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2dbfb43357b9094a39c,Mobile App Development,"The Mobile App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Python, Algorithms, Amazon Web Services (AWS), Certificate, Flexible work hours, Informal dress code, Free snacks & beverages.",Fangover Food Services Private Limited,"[""Bangalore"", ""560001""]",2000 /month,2 Months,"[""Python"", ""Algorithms"", ""Amazon Web Services (AWS)"", ""Certificate""]",Internship; Certificate
5f9fc2dcfb43357b9094a39d,Teaching,"The Teaching Intern will provide essential support and hands-on experience in the related field involving the following skills: C Programming, Certificate, Letter of recommendation, Flexible work hours.",YantroMitra Learning Technologies,"[""Hubli"", ""000000""]",10000 /month,3 Months,"[""C Programming"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2ddfb43357b9094a39e,Telesales,"The Telesales Intern will provide essential support and hands-on experience in the related field involving the following skills: Salesforce, English Proficiency (Spoken), Certificate, Letter of recommendation, 5 days a week.",EMEA TECH HOUSE,"[""Kolkata"", ""700001""]",7500 /month,3 Months,"[""Salesforce"", ""English Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2defb43357b9094a39f,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: WordPress, Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Vedic Wellness University,"[""Bangalore"", ""560001""]",3000-5000 /month,2 Months,"[""WordPress"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2dffb43357b9094a3a0,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Job offer.",Admissions Abroad,"[""Chennai"", ""600001""]",7000 /month,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2e0fb43357b9094a3a1,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Digital Marketing, Facebook Marketing, UI & UX Design, Instagram Marketing, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Job offer.",LeadStrategus,"[""Bangalore"", ""560001""]",20000 /month,3 Months,"[""Social Media Marketing"", ""Digital Marketing"", ""Facebook Marketing"", ""UI & UX Design"", ""Instagram Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2e1fb43357b9094a3a2,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Search Engine Marketing (SEM), Digital Marketing, Facebook Marketing, Certificate, Letter of recommendation, Informal dress code.",Zopnik Innovations Private Limited,"[""Delhi"", ""110001""]",5000-7000 /month,2 Months,"[""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""Facebook Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e2fb43357b9094a3a3,Animation,"The Animation Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Jinoy Dave,"[""Ahmedabad"", ""380001""]",8000-15000 /month,2 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e3fb43357b9094a3a4,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, Adobe Photoshop, CorelDRAW, Adobe Illustrator, MS-PowerPoint, Adobe Creative Suite, MS-Excel, Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Megagon Corporate Services,"[""Bangalore"", ""560001""]",8500 /month,6 Months,"[""MS-Office"", ""Adobe Photoshop"", ""CorelDRAW"", ""Adobe Illustrator"", ""MS-PowerPoint"", ""Adobe Creative Suite"", ""MS-Excel"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e4fb43357b9094a3a5,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, CorelDRAW, Adobe Illustrator, Adobe Indesign, Adobe After Effects, Adobe Photoshop Lightroom CC, Certificate, Letter of recommendation.",Amit Mishra,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""Adobe Photoshop"", ""CorelDRAW"", ""Adobe Illustrator"", ""Adobe Indesign"", ""Adobe After Effects"", ""Adobe Photoshop Lightroom CC"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e4fb43357b9094a3a6,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Blogging, Search Engine Optimization (SEO), Facebook Marketing, Creative Writing, Email Marketing, Instagram Marketing, Certificate, Letter of recommendation, Informal dress code.",JOKER & WITCH,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""Social Media Marketing"", ""Blogging"", ""Search Engine Optimization (SEO)"", ""Facebook Marketing"", ""Creative Writing"", ""Email Marketing"", ""Instagram Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e5fb43357b9094a3a7,Photography Styling & Creatives,"The Photography Styling & Creatives Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, CorelDRAW, Adobe Illustrator, Adobe Premiere Pro, Photography, Certificate, Letter of recommendation, Informal dress code, Job offer.",JOKER & WITCH,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""Adobe Photoshop"", ""CorelDRAW"", ""Adobe Illustrator"", ""Adobe Premiere Pro"", ""Photography"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2e6fb43357b9094a3a8,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Adobe Photoshop, CorelDRAW, Video Editing, Animation, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages.",Rovia Solutions,"[""Bangalore"", ""560001""]",6000 /month,3 Months,"[""Social Media Marketing"", ""Adobe Photoshop"", ""CorelDRAW"", ""Video Editing"", ""Animation"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e7fb43357b9094a3a9,Photography,"The Photography Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Illustrator, Video Editing, Adobe Premiere Pro, Photography, Adobe After Effects, Adobe Photoshop Lightroom CC, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Free snacks & beverages.",Dobe Lifestyle,"[""Bangalore"", ""560001""]",2000 /month,1 Month,"[""Adobe Photoshop"", ""Adobe Illustrator"", ""Video Editing"", ""Adobe Premiere Pro"", ""Photography"", ""Adobe After Effects"", ""Adobe Photoshop Lightroom CC"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e8fb43357b9094a3aa,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Search Engine Optimization (SEO), Creative Writing, Certificate, Letter of recommendation, 5 days a week, Job offer.",Gloify,"[""Bangalore"", ""560001""]",8000 /month,4 Months,"[""Social Media Marketing"", ""Search Engine Optimization (SEO)"", ""Creative Writing"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2e8fb43357b9094a3ab,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Park+,"[""Bangalore"", ""560001""]",5000-10000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2e9fb43357b9094a3ac,Digital Marketing,"The Digital Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Mintbook,"[""Bangalore"", ""560001""]",8000 /month +  Incentives,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2eafb43357b9094a3ad,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Informal dress code, 5 days a week.",Meaven Interior Design Studio,"[""Bangalore"", ""560001""]",5000 /month +  Incentives,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2ebfb43357b9094a3ae,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Premiere Pro, Certificate, Letter of recommendation, Informal dress code, Free snacks & beverages.",Webi7 Digital Media,"[""Bangalore"", ""560001""]",5000 /month,3 Months,"[""Adobe Premiere Pro"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2eefb43357b9094a3af,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: .NET, ASP.NET, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week, Free snacks & beverages.",We Create Problems,"[""Bangalore"", ""560001""]",10000 /month,2 Months,"["".NET"", ""ASP.NET"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2effb43357b9094a3b0,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), English Proficiency (Written), Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Job offer.",Team Works,"[""Bangalore"", ""560001""]",5000 /month +  Incentives,3 Months,"[""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2f0fb43357b9094a3b1,Mobile App Development,"The Mobile App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Java, User Interface (UI) Development, Flutter, REST API, Dart, Android, Kotlin, Firebase, Certificate, Flexible work hours, Informal dress code.",Ikshan Solutions Private Limited,"[""Bangalore"", ""560001""]",10000-15000 /month,6 Months,"[""Java"", ""User Interface (UI) Development"", ""Flutter"", ""REST API"", ""Dart"", ""Android"", ""Kotlin"", ""Firebase"", ""Certificate""]",Internship; Certificate
5f9fc2f1fb43357b9094a3b2,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Video Editing, Video Making, Certificate, Letter of recommendation.",Yes Property,"[""Bangalore"", ""560001""]",8000-10000 /month,3 Months,"[""Video Editing"", ""Video Making"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2f2fb43357b9094a3b3,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Factech Automation Solutions Private Limited,"[""Delhi"", ""110001""]",2000 /month +  Incentives,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2f3fb43357b9094a3b4,Content Marketing,"The Content Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: 5 days a week, Job offer.",Digibook Technologies Private Limited,"[""Bangalore"", ""560001""]",14000 /month,3 Months,[],Internship with job offer
5f9fc2f3fb43357b9094a3b5,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Free snacks & beverages, Job offer.",Global Shiksha India Private Limited,"[""Bangalore"", ""560001""]",5000-7000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2f4fb43357b9094a3b6,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, WordPress, Digital Marketing, Google AdWords, Creative Writing, Copywriting, Animation, English Proficiency (Written), Instagram Marketing, Certificate, Letter of recommendation, Job offer.",Ashtamangal Solutions And Services,"[""Chennai"", ""600001""]",4000 /month,2 Months,"[""Adobe Photoshop"", ""WordPress"", ""Digital Marketing"", ""Google AdWords"", ""Creative Writing"", ""Copywriting"", ""Animation"", ""English Proficiency (Written)"", ""Instagram Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2f5fb43357b9094a3b7,UI Development,"The UI Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Bootstrap, Flask, Certificate, Informal dress code.",WizKlub,"[""Bangalore"", ""560001""]",10000-12000 /month,3 Months,"[""Bootstrap"", ""Flask"", ""Certificate""]",Internship; Certificate
5f9fc2f6fb43357b9094a3b8,UX Design,"The UX Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Illustrator, Certificate.",WizKlub,"[""Bangalore"", ""560001""]",10000-12000 /month,3 Months,"[""Adobe Photoshop"", ""Adobe Illustrator"", ""Certificate""]",Internship; Certificate
5f9fc2f7fb43357b9094a3b9,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Salesforce, Certificate, Letter of recommendation.",Trupti Consultants,"[""Bangalore"", ""560001""]",7000 /month,6 Months,"[""Salesforce"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2f8fb43357b9094a3ba,Mobile App Development,"The Mobile App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: WordPress, iOS, Android, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, 5 days a week.",BrandLand Advertising Private Limited,"[""Bangalore"", ""560001""]",20000 lump sum +  Incentives,3 Months,"[""WordPress"", ""iOS"", ""Android"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2f8fb43357b9094a3bb,Human Resources (HR),"The Human Resources (HR) Intern will provide essential support and hands-on experience in the related field involving the following skills: Recruitment, Certificate, Informal dress code, 5 days a week.",Adjetter Media Network Private Limited,"[""Bangalore"", ""560001""]",7000 /month,2 Months,"[""Recruitment"", ""Certificate""]",Internship; Certificate
5f9fc2f9fb43357b9094a3bc,Data Science,"The Data Science Intern will provide essential support and hands-on experience in the related field involving the following skills: Python, SQL, MongoDB, Hadoop, R Programming, Flexible work hours.",Ikshan Solutions Private Limited,"[""Bangalore"", ""560001""]",10000-15000 /month,6 Months,"[""Python"", ""SQL"", ""MongoDB"", ""Hadoop"", ""R Programming""]",Internship
5f9fc2fafb43357b9094a3bd,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Adobe Illustrator, Certificate, Letter of recommendation.",Mintbook,"[""Bangalore"", ""560001""]",9000 /month,3 Months,"[""Adobe Photoshop"", ""Adobe Illustrator"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2fbfb43357b9094a3be,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",Linkart E-Commerce Private Limited,"[""Delhi"", ""110001""]",4000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2fbfb43357b9094a3bf,Fashion Design,"The Fashion Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Fashion Designing, Fashion Styling, Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",VIDYASHREE HOUSE PRIVATE LIMITED,"[""Bangalore"", ""560001""]",15000-25000 /month,6 Months,"[""Adobe Photoshop"", ""Fashion Designing"", ""Fashion Styling"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc2fdfb43357b9094a3c0,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Digital Marketing, Instagram Marketing, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Job offer.",Yumzy - The Food Delivery App,"[""Chennai"", ""600001""]",2000 /month +  Incentives,1 Month,"[""Social Media Marketing"", ""Digital Marketing"", ""Instagram Marketing"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc2fdfb43357b9094a3c1,Business Development (Sales),The Business Development (Sales) Intern will gain essential experience in key areas relevant to this role.,Codeyoung,"[""Bangalore"", ""560001""]",10000 /month,2 Months,"[""General Skills""]",Internship
5f9fc2fefb43357b9094a3c2,Subject Matter Expert - English/SST,The Subject Matter Expert - English/SST Intern will gain essential experience in key areas relevant to this role.,Vedantu Innovations Private Limited,"[""Bangalore"", ""560001""]",20000 /month,2 Months,"[""General Skills""]",Internship
5f9fc2fffb43357b9094a3c3,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Mintbook,"[""Bangalore"", ""560001""]",8000 /month +  Incentives,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc300fb43357b9094a3c4,Search Engine Optimization (SEO),"The Search Engine Optimization (SEO) Intern will provide essential support and hands-on experience in the related field involving the following skills: Search Engine Marketing (SEM), Digital Marketing, Search Engine Optimization (SEO), MS-Excel, Certificate, Letter of recommendation, Flexible work hours, Job offer.",XGrow,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""Search Engine Marketing (SEM)"", ""Digital Marketing"", ""Search Engine Optimization (SEO)"", ""MS-Excel"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc301fb43357b9094a3c5,Web Development,"The Web Development Intern will provide essential support and hands-on experience in the related field involving the following skills: .NET, MS SQL Server, Angular 7.0, Certificate.",SHLR Technosoft Private Limited,"[""Bangalore"", ""560001""]",6000 /month,3 Months,"["".NET"", ""MS SQL Server"", ""Angular 7.0"", ""Certificate""]",Internship; Certificate
5f9fc301fb43357b9094a3c6,Marketing Management,The Marketing Management Intern will gain essential experience in key areas relevant to this role.,Evineon Technologies,"[""Bangalore"", ""560001""]",13000-14996 /month,3 Months,"[""General Skills""]",Internship
5f9fc302fb43357b9094a3c7,Finance,"The Finance Intern will provide essential support and hands-on experience in the related field involving the following skills: Accounting, MS-Excel, Certificate, Letter of recommendation, Flexible work hours, Informal dress code, Free snacks & beverages, Job offer.",Grexter,"[""Bangalore"", ""560001""]",12000 /month,2 Months,"[""Accounting"", ""MS-Excel"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc303fb43357b9094a3c8,Customer Service,"The Customer Service Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation.",Nsemble AI,"[""Ahmedabad"", ""380001""]",3000-5000 /month,6 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc304fb43357b9094a3c9,Videography,"The Videography Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe Photoshop, Photography, Adobe After Effects.",Evineon Technologies,"[""Bangalore"", ""560001""]",13000-15000 /month,3 Months,"[""Adobe Photoshop"", ""Photography"", ""Adobe After Effects""]",Internship
5f9fc304fb43357b9094a3ca,Social Media Marketing,"The Social Media Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Social Media Marketing, Digital Marketing, Facebook Marketing, Creative Writing, Copywriting, Instagram Marketing, Letter of recommendation, Flexible work hours.",Saaj By Ankita,"[""Delhi"", ""110001""]",2000-2500 /month,3 Months,"[""Social Media Marketing"", ""Digital Marketing"", ""Facebook Marketing"", ""Creative Writing"", ""Copywriting"", ""Instagram Marketing"", ""Letter of recommendation""]",Internship
5f9fc306fb43357b9094a3cb,Data Entry,"The Data Entry Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Letter of recommendation, 5 days a week.",Elaachi,"[""Bangalore"", ""560001""]",7000 /month,3 Months,"[""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc307fb43357b9094a3cc,Graphic Design,"The Graphic Design Intern will provide essential support and hands-on experience in the related field involving the following skills: Adobe XD, Figma, Certificate, Letter of recommendation, Job offer.",Outofbox Advertising,"[""Chennai"", ""600001""]",5000 /month,6 Months,"[""Adobe XD"", ""Figma"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc308fb43357b9094a3cd,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: Letter of recommendation, Flexible work hours, Job offer.",Ashtamangal Solutions And Services,"[""Bangalore"", ""560001""]",4000 /month,2 Months,"[""Letter of recommendation""]",Internship with job offer
5f9fc308fb43357b9094a3ce,Operations,"The Operations Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, MS-Word, MS-PowerPoint, MS-Excel, English Proficiency (Spoken), English Proficiency (Written).",Embibe,"[""Bangalore"", ""560001""]",13000 /month,4 Months,"[""MS-Office"", ""MS-Word"", ""MS-PowerPoint"", ""MS-Excel"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)""]",Internship
5f9fc309fb43357b9094a3cf,Chinese Interpreter,The Chinese Interpreter Intern will gain essential experience in key areas relevant to this role.,Transchamp,"[""Bangalore"", ""560001""]",8000-10000 /week,1 Week,"[""General Skills""]",Internship
5f9fc30afb43357b9094a3d0,Marketing,"The Marketing Intern will provide essential support and hands-on experience in the related field involving the following skills: Certificate, Flexible work hours, Informal dress code.",SUN Mobility,"[""Bangalore"", ""560001""]",15000 /month,6 Months,"[""Certificate""]",Internship; Certificate
5f9fc30afb43357b9094a3d1,Content Writing,"The Content Writing Intern will provide essential support and hands-on experience in the related field involving the following skills: Creative Writing, Report Writing, English Proficiency (Written), Certificate, Letter of recommendation, Flexible work hours.",Lugano Technology Services,"[""Bangalore"", ""560001""]",2000 /month +  Incentives,2 Months,"[""Creative Writing"", ""Report Writing"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc30cfb43357b9094a3d2,Angular Development,"The Angular Development Intern will provide essential support and hands-on experience in the related field involving the following skills: AngularJS, Angular 2.0, Angular 7.0, Certificate, Letter of recommendation, Flexible work hours, Informal dress code.",LocalRamu,"[""Bangalore"", ""560001""]",15000 /month,3 Months,"[""AngularJS"", ""Angular 2.0"", ""Angular 7.0"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc30dfb43357b9094a3d3,Android/Flutter App Development,"The Android/Flutter App Development Intern will provide essential support and hands-on experience in the related field involving the following skills: Informal dress code, 5 days a week.",Surebot Technology Solutions,"[""Bangalore"", ""560001""]",10000 /month,6 Months,[],Internship
5f9fc30dfb43357b9094a3d4,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), Certificate, Flexible work hours, Informal dress code, Free snacks & beverages.",Verzeo,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""English Proficiency (Spoken)"", ""Certificate""]",Internship; Certificate
5f9fc30ffb43357b9094a3d5,Project Coordination,"The Project Coordination Intern will provide essential support and hands-on experience in the related field involving the following skills: MS-Office, Certificate, Letter of recommendation, Flexible work hours.",Ourlybee Pvt Ltd.,"[""Bangalore"", ""560001""]",3000-5000 /month,3 Months,"[""MS-Office"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc310fb43357b9094a3d6,PHP Development,"The PHP Development Intern will provide essential support and hands-on experience in the related field involving the following skills: PHP, MySQL, HTML, CSS, Bootstrap, MongoDB, CodeIgniter, Node.js, LARAVEL, ReactJS, MEAN/MERN Stack, Certificate, Letter of recommendation, Informal dress code, 5 days a week, Job offer.",IUGALE Services Private Limited,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""PHP"", ""MySQL"", ""HTML"", ""CSS"", ""Bootstrap"", ""MongoDB"", ""CodeIgniter"", ""Node.js"", ""LARAVEL"", ""ReactJS"", ""MEAN/MERN Stack"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
5f9fc317fb43357b9094a3da,DevOps Engineering,"The DevOps Engineering Intern will provide essential support and hands-on experience in the related field involving the following skills: Linux, DevOps, Jenkins, Amazon Web Services (AWS), Certificate, Informal dress code, Job offer.",Applicate IT Solutions Private Limited,"[""Gurgaon"", ""122001""]",15000 /month,3 Months,"[""Linux"", ""DevOps"", ""Jenkins"", ""Amazon Web Services (AWS)"", ""Certificate""]",Internship with job offer; Certificate
5f9fc317fb43357b9094a3db,Growth Hacking,"The Growth Hacking Intern will provide essential support and hands-on experience in the related field involving the following skills: Digital Marketing, Data Analytics, English Proficiency (Spoken), English Proficiency (Written), Certificate, Letter of recommendation, Informal dress code, 5 days a week.",IUGALE Services Private Limited,"[""Bangalore"", ""560001""]",10000 /month,6 Months,"[""Digital Marketing"", ""Data Analytics"", ""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Certificate"", ""Letter of recommendation""]",Internship; Certificate
5f9fc318fb43357b9094a3dc,Business Development (Sales),"The Business Development (Sales) Intern will provide essential support and hands-on experience in the related field involving the following skills: English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), Telugu Proficiency (Spoken), Kannada Proficiency (Spoken), Certificate, Letter of recommendation, Informal dress code, 5 days a week, Job offer.",IUGALE Services Private Limited,"[""Bangalore"", ""560001""]",10000 /month,3 Months,"[""English Proficiency (Spoken)"", ""English Proficiency (Written)"", ""Hindi Proficiency (Spoken)"", ""Telugu Proficiency (Spoken)"", ""Kannada Proficiency (Spoken)"", ""Certificate"", ""Letter of recommendation""]",Internship with job offer; Certificate
